2025-07-14 06:10:24 | DEBUG | httpx | load_ssl_context verify=True cert=None trust_env=True http2=False
2025-07-14 06:36:06 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:36:06 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:36:06 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:36:06 | INFO | ecommerce | Created record in payments (admin): 9f525845-42fd-4a46-bf5d-bebe313c677f
2025-07-14 06:36:06 | INFO | app.services.payment_service | Payment record created successfully for order: c757898b-3949-42ee-9e18-344ed793f27b
2025-07-14 06:36:06 | INFO | ecommerce.payment | Payment CHECKOUT_SESSION_CREATED: cs_test_a1sLaaQtHPhMq9Z8FR1NI2iQHK1hynYdiTJu9pEHpog9FyBPS7FcPu3Te7 | Amount: 69.0 | Status: pending
2025-07-14 06:39:10 | ERROR | app.api.v1.routes.payments | Missing Stripe signature header
2025-07-14 06:39:10 | ERROR | app.api.v1.routes.payments | Webhook processing error: 
2025-07-14 06:39:29 | INFO | ecommerce | API Request: GET /api/v1/payments/history | User: itslugenge96@gmail.com
2025-07-14 06:39:29 | DEBUG | httpcore.connection | close.started
2025-07-14 06:39:30 | DEBUG | httpcore.connection | close.complete
2025-07-14 06:39:30 | DEBUG | httpcore.connection | connect_tcp.started host='nluxtoziartsvilflbtf.supabase.co' port=443 local_address=None timeout=5 socket_options=None
2025-07-14 06:39:30 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F53F76B0>
2025-07-14 06:39:30 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001B4F5377EC0> server_hostname='nluxtoziartsvilflbtf.supabase.co' timeout=5
2025-07-14 06:39:30 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F53F77A0>
2025-07-14 06:39:30 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:39:30 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:39:30 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:39:30 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:39:30 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:40:15 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-1/*'), (b'CF-Ray', b'95edff636b57dd97-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/orders?select=%2A&user_id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'2'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:39:31 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/orders?select=%2A&user_id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8 "HTTP/1.1 200 OK"
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:39:31 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:40:16 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-6/*'), (b'CF-Ray', b'95edff67ec6ddd97-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/payments?order_id=eq.34b97423-feb5-4afa-88fc-b9224de51d9c&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'5'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:39:32 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/payments?select=%2A&order_id=eq.34b97423-feb5-4afa-88fc-b9224de51d9c "HTTP/1.1 200 OK"
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:39:32 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:40:17 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95edff6c5dacdd97-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/payments?order_id=eq.c757898b-3949-42ee-9e18-344ed793f27b&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:39:32 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/payments?select=%2A&order_id=eq.c757898b-3949-42ee-9e18-344ed793f27b "HTTP/1.1 200 OK"
2025-07-14 06:39:33 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:39:33 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:39:33 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:39:33 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:40:13 | INFO | ecommerce | API Request: GET /api/v1/payments/methods
2025-07-14 06:40:59 | INFO | ecommerce | API Request: GET /api/v1/orders/ | User: itslugenge96@gmail.com
2025-07-14 06:40:59 | DEBUG | httpcore.connection | close.started
2025-07-14 06:41:00 | DEBUG | httpcore.connection | close.complete
2025-07-14 06:41:00 | DEBUG | httpcore.connection | connect_tcp.started host='nluxtoziartsvilflbtf.supabase.co' port=443 local_address=None timeout=5 socket_options=None
2025-07-14 06:41:00 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F57A5D30>
2025-07-14 06:41:00 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001B4F5377EC0> server_hostname='nluxtoziartsvilflbtf.supabase.co' timeout=5
2025-07-14 06:41:00 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F57A5E10>
2025-07-14 06:41:00 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:41:00 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:41:01 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:41:01 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:41:01 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:41:01 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:41:46 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-1/*'), (b'CF-Ray', b'95ee0196a894dea2-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/orders?limit=20&select=%2A&user_id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'15'), (b'Set-Cookie', b'__cf_bm=7cGPO4HEvlN23Y1LUxu1oN4OUND06MJQTZMCLo.dVJk-1752464506-1.0.1.1-AK2NhXMzYv6BwHNDbhT.Ys9ijpCauQ3zgzsT2L49d4O8r4sPn4x7y3M060yg9cTQla.eiLbBev5kzSlaJAj0jyMR3TLqv6nHw_OJo.AF.fI; path=/; expires=Mon, 14-Jul-25 04:11:46 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:41:02 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/orders?select=%2A&user_id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8&limit=20 "HTTP/1.1 200 OK"
2025-07-14 06:41:02 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:41:02 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:41:02 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:41:03 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:41:03 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:41:03 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:41:03 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:41:03 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:41:03 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:41:04 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:41:48 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-1/*'), (b'CF-Ray', b'95ee01a6dededea2-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/orders?select=%2A&user_id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:41:04 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/orders?select=%2A&user_id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8 "HTTP/1.1 200 OK"
2025-07-14 06:41:04 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:41:04 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:41:04 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:41:04 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:41:05 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:41:05 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:41:06 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:41:06 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:41:06 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:41:07 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:41:51 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95ee01b42cc7dea2-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/order_items?order_id=eq.34b97423-feb5-4afa-88fc-b9224de51d9c&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:41:07 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/order_items?select=%2A&order_id=eq.34b97423-feb5-4afa-88fc-b9224de51d9c "HTTP/1.1 200 OK"
2025-07-14 06:41:08 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:41:09 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:41:09 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:41:09 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:41:55 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95ee01d00ededea2-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/order_items?order_id=eq.c757898b-3949-42ee-9e18-344ed793f27b&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:41:10 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/order_items?select=%2A&order_id=eq.c757898b-3949-42ee-9e18-344ed793f27b "HTTP/1.1 200 OK"
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:41:10 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:41:13 | INFO | ecommerce | API Request: POST /api/v1/payments/create-checkout-session | User: itslugenge96@gmail.com
2025-07-14 06:41:13 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:41:13 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:41:13 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:41:13 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:41:13 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:41:14 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:41:58 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-0/*'), (b'CF-Ray', b'95ee01e7bfe4dea2-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/orders?id=eq.c757898b-3949-42ee-9e18-344ed793f27b&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:41:14 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/orders?select=%2A&id=eq.c757898b-3949-42ee-9e18-344ed793f27b "HTTP/1.1 200 OK"
2025-07-14 06:41:14 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:41:15 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:41:15 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:41:15 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:41:16 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:41:16 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:41:16 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:41:17 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:41:17 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:41:18 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:42:01 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'*/*'), (b'CF-Ray', b'95ee01f62d67dea2-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/profiles?id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8&select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'3'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:41:18 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/profiles?select=%2A&id=eq.2dae6068-0b4a-4519-bfa7-1933207822f8 "HTTP/1.1 200 OK"
2025-07-14 06:41:19 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:41:19 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:41:19 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:41:19 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:41:19 | ERROR | ecommerce | Error: 'NoneType' object has no attribute 'get' | Context: Creating checkout session for order c757898b-3949-42ee-9e18-344ed793f27b
Traceback (most recent call last):
  File "C:\Users\troubleman96\Desktop\APIS\Ecommerce\backend\app\api\v1\routes\stripe_payments.py", line 50, in create_checkout_session
    customer_name=user_profile.get("full_name", ""),
                  ^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'get'
2025-07-14 06:44:49 | INFO | ecommerce | API Request: GET /api/v1/payments/admin/all | User: itslugenge96@gmail.com
2025-07-14 06:44:49 | DEBUG | httpcore.connection | close.started
2025-07-14 06:44:50 | DEBUG | httpcore.connection | close.complete
2025-07-14 06:44:50 | DEBUG | httpcore.connection | connect_tcp.started host='nluxtoziartsvilflbtf.supabase.co' port=443 local_address=None timeout=5 socket_options=None
2025-07-14 06:44:51 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F567C600>
2025-07-14 06:44:51 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001B4F5377EC0> server_hostname='nluxtoziartsvilflbtf.supabase.co' timeout=5
2025-07-14 06:44:53 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F5237110>
2025-07-14 06:44:53 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:44:54 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:44:54 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:44:55 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:44:55 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:44:56 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:45:40 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-7/*'), (b'CF-Ray', b'95ee07496f3fdd97-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/payments?select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'4'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:44:56 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/payments?select=%2A "HTTP/1.1 200 OK"
2025-07-14 06:44:57 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:44:57 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:44:58 | DEBUG | httpcore.http11 | response_closed.started
2025-07-14 06:44:58 | DEBUG | httpcore.http11 | response_closed.complete
2025-07-14 06:46:03 | INFO | ecommerce | API Request: GET /api/v1/payments/admin/stats | User: itslugenge96@gmail.com
2025-07-14 06:46:03 | DEBUG | httpcore.connection | close.started
2025-07-14 06:46:03 | DEBUG | httpcore.connection | close.complete
2025-07-14 06:46:04 | DEBUG | httpcore.connection | connect_tcp.started host='nluxtoziartsvilflbtf.supabase.co' port=443 local_address=None timeout=5 socket_options=None
2025-07-14 06:46:04 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F5236F90>
2025-07-14 06:46:04 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001B4F5377EC0> server_hostname='nluxtoziartsvilflbtf.supabase.co' timeout=5
2025-07-14 06:46:04 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001B4F579C730>
2025-07-14 06:46:04 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2025-07-14 06:46:04 | DEBUG | httpcore.http11 | send_request_headers.complete
2025-07-14 06:46:04 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2025-07-14 06:46:04 | DEBUG | httpcore.http11 | send_request_body.complete
2025-07-14 06:46:04 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2025-07-14 06:46:04 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Mon, 14 Jul 2025 03:46:49 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Content-Range', b'0-7/*'), (b'CF-Ray', b'95ee08fefe27de9e-DAR'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Content-Encoding', b'gzip'), (b'Content-Location', b'/payments?select=%2A'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'Vary', b'Accept-Encoding'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'nluxtoziartsvilflbtf'), (b'X-Content-Type-Options', b'nosniff'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'6'), (b'Server', b'cloudflare'), (b'alt-svc', b'h3=":443"; ma=86400')])
2025-07-14 06:46:04 | INFO | httpx | HTTP Request: GET https://nluxtoziartsvilflbtf.supabase.co/rest/v1/payments?select=%2A "HTTP/1.1 200 OK"
2025-07-14 06:46:05 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2025-07-14 06:46:05 | DEBUG | httpcore.http11 | receive_response_body.complete
2025-07-14 06:46:05 | DEBUG | httpcore.http11 | response_closed.started
